participant,condition,gender,age,region,distanceLondon,stimulus,response,reactionTime
m13,femaleFace,male,21,southern,15.421,10,boo,2.101440419
m13,femaleFace,male,21,southern,15.421,10,boo,1.949811836
m13,femaleFace,male,21,southern,15.421,11,boo,2.256121324
m13,femaleFace,male,21,southern,15.421,11,boo,2.158579464
m13,femaleFace,male,21,southern,15.421,11,boo,2.14076748
m14,femaleFace,male,20,northern,208.531,1,bee,2.084260619
m14,femaleFace,male,20,northern,208.531,1,bee,1.918784227
m14,femaleFace,male,20,northern,208.531,1,bee,1.967456031
m14,femaleFace,male,20,northern,208.531,2,bee,2.305355466
m14,femaleFace,male,20,northern,208.531,2,bee,1.959951913
m14,femaleFace,male,20,northern,208.531,2,bee,1.830649792
m14,femaleFace,male,20,northern,208.531,3,bee,2.491433895
m14,femaleFace,male,20,northern,208.531,3,bee,1.94296805
m14,femaleFace,male,20,northern,208.531,3,boo,2.036594121
m14,femaleFace,male,20,northern,208.531,4,bee,1.699546049
m14,femaleFace,male,20,northern,208.531,4,boo,2.502222639
m14,femaleFace,male,20,northern,208.531,4,boo,3.593080966
m14,femaleFace,male,20,northern,208.531,5,boo,2.622434075
m14,femaleFace,male,20,northern,208.531,5,boo,2.146271056
m14,femaleFace,male,20,northern,208.531,5,boo,2.040703986
m14,femaleFace,male,20,northern,208.531,6,boo,2.387200548
m14,femaleFace,male,20,northern,208.531,6,boo,2.242706857
m14,femaleFace,male,20,northern,208.531,6,boo,2.121671115
m14,femaleFace,male,20,northern,208.531,7,boo,2.359712972
m14,femaleFace,male,20,northern,208.531,7,boo,2.009903327
m14,femaleFace,male,20,northern,208.531,7,boo,2.102995256
m14,femaleFace,male,20,northern,208.531,8,boo,2.052372082
m14,femaleFace,male,20,northern,208.531,8,boo,1.932943899
m14,femaleFace,male,20,northern,208.531,8,boo,2.020818493
m14,femaleFace,male,20,northern,208.531,9,boo,2.120522592
m14,femaleFace,male,20,northern,208.531,9,boo,1.753128232
m14,femaleFace,male,20,northern,208.531,9,boo,1.899116123
m14,femaleFace,male,20,northern,208.531,10,boo,2.494660675
m14,femaleFace,male,20,northern,208.531,10,boo,1.778479705
m14,femaleFace,male,20,northern,208.531,10,boo,2.028672952
m14,femaleFace,male,20,northern,208.531,11,boo,2.741973285
m14,femaleFace,male,20,northern,208.531,11,boo,2.257530825
m14,femaleFace,male,20,northern,208.531,11,boo,1.876721793
m15,maleFace,male,30,northern,207.246,1,bee,2.031515204
m15,maleFace,male,30,northern,207.246,1,bee,2.004782071
m15,maleFace,male,30,northern,207.246,1,bee,1.809730401
m15,maleFace,male,30,northern,207.246,2,bee,1.875938594
m15,maleFace,male,30,northern,207.246,2,bee,2.161932645
m15,maleFace,male,30,northern,207.246,2,bee,1.824914911
m15,maleFace,male,30,northern,207.246,3,bee,1.96208631
m15,maleFace,male,30,northern,207.246,3,bee,1.930782429
m15,maleFace,male,30,northern,207.246,3,bee,1.740982128
m15,maleFace,male,30,northern,207.246,4,bee,1.999958948
m15,maleFace,male,30,northern,207.246,4,bee,2.184211656
m15,maleFace,male,30,northern,207.246,4,bee,2.074832341
m15,maleFace,male,30,northern,207.246,5,boo,2.038923659
m15,maleFace,male,30,northern,207.246,5,boo,2.14921591
m15,maleFace,male,30,northern,207.246,5,boo,1.82963727
m15,maleFace,male,30,northern,207.246,6,bee,2.350655803
m15,maleFace,male,30,northern,207.246,6,boo,2.100273275
m15,maleFace,male,30,northern,207.246,6,boo,1.823405323
m15,maleFace,male,30,northern,207.246,7,boo,2.034588026
m15,maleFace,male,30,northern,207.246,7,boo,1.931658046
m15,maleFace,male,30,northern,207.246,7,boo,1.849580059
m15,maleFace,male,30,northern,207.246,8,bee,2.323887216
m15,maleFace,male,30,northern,207.246,8,boo,2.027862991
m15,maleFace,male,30,northern,207.246,8,boo,1.977762974
m15,maleFace,male,30,northern,207.246,9,boo,1.713667271
m15,maleFace,male,30,northern,207.246,9,boo,1.913774846
m15,maleFace,male,30,northern,207.246,9,boo,1.768042742
m15,maleFace,male,30,northern,207.246,10,boo,1.873491346
m15,maleFace,male,30,northern,207.246,10,boo,2.038845753
m15,maleFace,male,30,northern,207.246,10,boo,1.883934369
m15,maleFace,male,30,northern,207.246,11,boo,2.00662847
m15,maleFace,male,30,northern,207.246,11,boo,1.874085197
m15,maleFace,male,30,northern,207.246,11,boo,2.011837853
m16,maleFace,male,22,northern,189.4,1,bee,1.855246935
m16,maleFace,male,22,northern,189.4,1,bee,1.805263799
m16,maleFace,male,22,northern,189.4,1,bee,1.934589244
m16,maleFace,male,22,northern,189.4,2,bee,2.679339604
m16,maleFace,male,22,northern,189.4,2,bee,1.85952334
m16,maleFace,male,22,northern,189.4,2,bee,1.829488208
m16,maleFace,male,22,northern,189.4,3,bee,2.303773565
m16,maleFace,male,22,northern,189.4,3,boo,2.093330777
m16,maleFace,male,22,northern,189.4,3,boo,2.615789717
m16,maleFace,male,22,northern,189.4,4,bee,2.550923367
m16,maleFace,male,22,northern,189.4,4,boo,2.04277058
m16,maleFace,male,22,northern,189.4,4,boo,1.928351207
m16,maleFace,male,22,northern,189.4,5,boo,2.335847302
m16,maleFace,male,22,northern,189.4,5,boo,2.079652999
m16,maleFace,male,22,northern,189.4,5,boo,2.037614357
m16,maleFace,male,22,northern,189.4,6,bee,2.036348742
m16,maleFace,male,22,northern,189.4,6,boo,2.091388738
m16,maleFace,male,22,northern,189.4,6,boo,2.120140995
m16,maleFace,male,22,northern,189.4,7,boo,2.220307395
m16,maleFace,male,22,northern,189.4,7,boo,1.962302606
m16,maleFace,male,22,northern,189.4,7,boo,2.236045237
m16,maleFace,male,22,northern,189.4,8,boo,2.031622165
m16,maleFace,male,22,northern,189.4,8,boo,2.109930244
m16,maleFace,male,22,northern,189.4,8,boo,1.985103257
m16,maleFace,male,22,northern,189.4,9,boo,2.756635845
m16,maleFace,male,22,northern,189.4,9,boo,2.020611833
m16,maleFace,male,22,northern,189.4,9,boo,2.724101673
m16,maleFace,male,22,northern,189.4,10,boo,2.187592688
m16,maleFace,male,22,northern,189.4,10,boo,1.78251213
m16,maleFace,male,22,northern,189.4,10,boo,2.115587489
m16,maleFace,male,22,northern,189.4,11,boo,1.940891659
m16,maleFace,male,22,northern,189.4,11,boo,1.948962108
m16,maleFace,male,22,northern,189.4,11,boo,2.479516221
m17,maleFace,male,21,northern,152.058,1,bee,2.461259762
m17,maleFace,male,21,northern,152.058,1,bee,2.27707337
m17,maleFace,male,21,northern,152.058,1,bee,2.470506379
m17,maleFace,male,21,northern,152.058,2,bee,2.132232445
m17,maleFace,male,21,northern,152.058,2,bee,3.98472825
m17,maleFace,male,21,northern,152.058,2,bee,2.682679281
m17,maleFace,male,21,northern,152.058,3,bee,2.245131687
m17,maleFace,male,21,northern,152.058,3,bee,4.383356487
m17,maleFace,male,21,northern,152.058,3,bee,2.667968724
m17,maleFace,male,21,northern,152.058,4,boo,2.450715282
m17,maleFace,male,21,northern,152.058,4,boo,2.852814311
m17,maleFace,male,21,northern,152.058,4,boo,2.335689133
m17,maleFace,male,21,northern,152.058,5,boo,2.514862857
m17,maleFace,male,21,northern,152.058,5,boo,2.259605516
m17,maleFace,male,21,northern,152.058,5,boo,2.434597934
m17,maleFace,male,21,northern,152.058,6,boo,2.301969839
m17,maleFace,male,21,northern,152.058,6,boo,2.25244442
m17,maleFace,male,21,northern,152.058,6,boo,2.190385015
m17,maleFace,male,21,northern,152.058,7,boo,2.34693287
m17,maleFace,male,21,northern,152.058,7,boo,2.197741452
m17,maleFace,male,21,northern,152.058,7,boo,2.31468791
m17,maleFace,male,21,northern,152.058,8,boo,3.236895881
m17,maleFace,male,21,northern,152.058,8,boo,2.395913981
m17,maleFace,male,21,northern,152.058,8,boo,2.211519997
m17,maleFace,male,21,northern,152.058,9,boo,2.234505097
m17,maleFace,male,21,northern,152.058,9,boo,2.252794711
m17,maleFace,male,21,northern,152.058,9,boo,2.587701814
m17,maleFace,male,21,northern,152.058,10,boo,2.121581023
m17,maleFace,male,21,northern,152.058,10,boo,2.394118161
m17,maleFace,male,21,northern,152.058,10,boo,2.281484783
m17,maleFace,male,21,northern,152.058,11,boo,2.142688194
m17,maleFace,male,21,northern,152.058,11,boo,2.21324695
m17,maleFace,male,21,northern,152.058,11,boo,2.52587086
m18,maleFace,male,20,northern,183.64,1,bee,2.179006094
m18,maleFace,male,20,northern,183.64,1,bee,1.807714395
m18,maleFace,male,20,northern,183.64,1,bee,2.072662242
m18,maleFace,male,20,northern,183.64,2,bee,1.975663404
m18,maleFace,male,20,northern,183.64,2,bee,2.152056141
m18,maleFace,male,20,northern,183.64,2,boo,2.907413826
m18,maleFace,male,20,northern,183.64,3,boo,2.136140881
m18,maleFace,male,20,northern,183.64,3,boo,2.198072591
m18,maleFace,male,20,northern,183.64,3,boo,2.380379203
m18,maleFace,male,20,northern,183.64,4,boo,2.963802066
m18,maleFace,male,20,northern,183.64,4,boo,1.858694917
m18,maleFace,male,20,northern,183.64,4,boo,2.046984913
m18,maleFace,male,20,northern,183.64,5,boo,2.016626213
m18,maleFace,male,20,northern,183.64,5,boo,2.063784665
m18,maleFace,male,20,northern,183.64,5,boo,1.814315431
m18,maleFace,male,20,northern,183.64,6,boo,1.927729622
m18,maleFace,male,20,northern,183.64,6,boo,1.799551036
m18,maleFace,male,20,northern,183.64,6,boo,1.785882461
m18,maleFace,male,20,northern,183.64,7,boo,1.748731458
m18,maleFace,male,20,northern,183.64,7,boo,1.761103152
m18,maleFace,male,20,northern,183.64,7,boo,1.882375141
m18,maleFace,male,20,northern,183.64,8,boo,1.762596899
m18,maleFace,male,20,northern,183.64,8,boo,1.766216039
m18,maleFace,male,20,northern,183.64,8,boo,2.068007929
m18,maleFace,male,20,northern,183.64,9,boo,1.750096916
m18,maleFace,male,20,northern,183.64,9,boo,1.758853202
m18,maleFace,male,20,northern,183.64,9,boo,1.76885552
m18,maleFace,male,20,northern,183.64,10,boo,1.751219792
m18,maleFace,male,20,northern,183.64,10,boo,1.834811763
m18,maleFace,male,20,northern,183.64,10,boo,1.910511415
m18,maleFace,male,20,northern,183.64,11,boo,1.772006757
m18,maleFace,male,20,northern,183.64,11,boo,2.016919178
m18,maleFace,male,20,northern,183.64,11,boo,1.665730548
m19,maleFace,male,19,northern,152.058,1,bee,2.356188095
m19,maleFace,male,19,northern,152.058,1,bee,2.155477448
m19,maleFace,male,19,northern,152.058,1,bee,2.226214661
m19,maleFace,male,19,northern,152.058,2,bee,2.124794229
m19,maleFace,male,19,northern,152.058,2,bee,2.288569397
m19,maleFace,male,19,northern,152.058,2,bee,2.135900234
m19,maleFace,male,19,northern,152.058,3,bee,2.166280177
m19,maleFace,male,19,northern,152.058,3,boo,2.521708426
m19,maleFace,male,19,northern,152.058,3,boo,2.766869579
m19,maleFace,male,19,northern,152.058,4,boo,2.141683011
m19,maleFace,male,19,northern,152.058,4,boo,2.171460706
m19,maleFace,male,19,northern,152.058,4,boo,2.175149023
m19,maleFace,male,19,northern,152.058,5,boo,2.137588781
m19,maleFace,male,19,northern,152.058,5,boo,2.154554045
m19,maleFace,male,19,northern,152.058,5,boo,2.101674708
m19,maleFace,male,19,northern,152.058,6,boo,2.255297734
m19,maleFace,male,19,northern,152.058,6,boo,2.256888941
m19,maleFace,male,19,northern,152.058,6,boo,2.13006978
m19,maleFace,male,19,northern,152.058,7,boo,2.238056674
m19,maleFace,male,19,northern,152.058,7,boo,2.031172236
m19,maleFace,male,19,northern,152.058,7,boo,2.129285102
m19,maleFace,male,19,northern,152.058,8,boo,2.347598025
m19,maleFace,male,19,northern,152.058,8,boo,2.429327349
m19,maleFace,male,19,northern,152.058,8,boo,2.07042897
m19,maleFace,male,19,northern,152.058,9,boo,2.085326923
m19,maleFace,male,19,northern,152.058,9,boo,2.186814897
m19,maleFace,male,19,northern,152.058,9,boo,2.174166023
m19,maleFace,male,19,northern,152.058,10,boo,2.388768778
m19,maleFace,male,19,northern,152.058,10,boo,2.124092323
m19,maleFace,male,19,northern,152.058,10,boo,2.100629795
m19,maleFace,male,19,northern,152.058,11,boo,3.274404804
m19,maleFace,male,19,northern,152.058,11,boo,2.360622683
m19,maleFace,male,19,northern,152.058,11,boo,2.159605449
m20,femaleFace,male,22,northern,156.718,1,bee,3.385770703
m20,femaleFace,male,22,northern,156.718,1,bee,2.243336359
m20,femaleFace,male,22,northern,156.718,1,bee,2.522020656
m20,femaleFace,male,22,northern,156.718,2,bee,2.346445738
m20,femaleFace,male,22,northern,156.718,2,bee,3.989506169
m20,femaleFace,male,22,northern,156.718,2,boo,3.209085317
m20,femaleFace,male,22,northern,156.718,3,boo,2.888525686
m20,femaleFace,male,22,northern,156.718,3,boo,2.620333233
m20,femaleFace,male,22,northern,156.718,3,boo,2.459070914
m20,femaleFace,male,22,northern,156.718,4,boo,2.474906517
m20,femaleFace,male,22,northern,156.718,4,boo,3.155478213
m20,femaleFace,male,22,northern,156.718,4,boo,6.311147133
m20,femaleFace,male,22,northern,156.718,5,boo,2.320602673
m20,femaleFace,male,22,northern,156.718,5,boo,2.404131182
m20,femaleFace,male,22,northern,156.718,5,boo,2.356790911
m20,femaleFace,male,22,northern,156.718,6,boo,2.282813294
m20,femaleFace,male,22,northern,156.718,6,boo,2.981520329
m20,femaleFace,male,22,northern,156.718,6,boo,2.161884433
m20,femaleFace,male,22,northern,156.718,7,boo,2.409750737
m20,femaleFace,male,22,northern,156.718,7,boo,2.651894187
m20,femaleFace,male,22,northern,156.718,7,boo,2.319086621
m20,femaleFace,male,22,northern,156.718,8,boo,2.163971942
m20,femaleFace,male,22,northern,156.718,8,boo,5.855387429
m20,femaleFace,male,22,northern,156.718,8,boo,2.642499237
m20,femaleFace,male,22,northern,156.718,9,boo,2.667260307
m20,femaleFace,male,22,northern,156.718,9,boo,2.435331581
m20,femaleFace,male,22,northern,156.718,9,boo,2.678280237
m20,femaleFace,male,22,northern,156.718,10,boo,2.201908987
m20,femaleFace,male,22,northern,156.718,10,boo,3.417254513
m20,femaleFace,male,22,northern,156.718,10,boo,2.344323465
m20,femaleFace,male,22,northern,156.718,11,boo,2.325422981
m20,femaleFace,male,22,northern,156.718,11,boo,2.474053635
m20,femaleFace,male,22,northern,156.718,11,boo,2.455856382
m21,maleFace,male,22,northern,194.762,1,bee,2.609019557
m21,maleFace,male,22,northern,194.762,1,bee,2.513460038
m21,maleFace,male,22,northern,194.762,1,bee,2.907036209
m21,maleFace,male,22,northern,194.762,2,bee,2.498321385
m21,maleFace,male,22,northern,194.762,2,bee,2.433146114
m21,maleFace,male,22,northern,194.762,2,bee,2.327458624
m21,maleFace,male,22,northern,194.762,3,bee,2.944433886
m21,maleFace,male,22,northern,194.762,3,bee,3.12005206
m21,maleFace,male,22,northern,194.762,3,boo,5.200563975
m21,maleFace,male,22,northern,194.762,4,bee,3.026822406
m21,maleFace,male,22,northern,194.762,4,boo,2.439671521
m21,maleFace,male,22,northern,194.762,4,boo,4.160337484
m21,maleFace,male,22,northern,194.762,5,boo,2.220073978
m21,maleFace,male,22,northern,194.762,5,boo,3.131902681
m21,maleFace,male,22,northern,194.762,5,boo,2.616895139
m21,maleFace,male,22,northern,194.762,6,boo,2.248874964
m21,maleFace,male,22,northern,194.762,6,boo,2.533373307
m21,maleFace,male,22,northern,194.762,6,boo,2.290319526
m21,maleFace,male,22,northern,194.762,7,boo,2.552373435
m21,maleFace,male,22,northern,194.762,7,boo,2.310145056
m21,maleFace,male,22,northern,194.762,7,boo,2.700499082
m21,maleFace,male,22,northern,194.762,8,boo,2.714849084
m21,maleFace,male,22,northern,194.762,8,boo,3.684868432
m21,maleFace,male,22,northern,194.762,8,boo,2.230847571
m21,maleFace,male,22,northern,194.762,9,boo,2.750932343
m21,maleFace,male,22,northern,194.762,9,boo,2.580194733
m21,maleFace,male,22,northern,194.762,9,boo,2.43845643
m21,maleFace,male,22,northern,194.762,10,boo,3.250432069
m21,maleFace,male,22,northern,194.762,10,boo,2.721765836
m21,maleFace,male,22,northern,194.762,10,boo,2.57872669
m21,maleFace,male,22,northern,194.762,11,boo,2.604678004
m21,maleFace,male,22,northern,194.762,11,boo,3.517069225
m21,maleFace,male,22,northern,194.762,11,boo,2.462774819
m22,maleFace,male,20,northern,168.699,1,bee,2.376600312
m22,maleFace,male,20,northern,168.699,1,bee,2.288383656
m22,maleFace,male,20,northern,168.699,1,bee,2.208263419
m22,maleFace,male,20,northern,168.699,2,bee,2.294988856
m22,maleFace,male,20,northern,168.699,2,bee,2.404390818
m22,maleFace,male,20,northern,168.699,2,bee,2.294893171
m22,maleFace,male,20,northern,168.699,3,bee,2.400611453
m22,maleFace,male,20,northern,168.699,3,bee,2.334323727
m22,maleFace,male,20,northern,168.699,3,bee,2.199345241
m22,maleFace,male,20,northern,168.699,4,boo,2.528255684
m22,maleFace,male,20,northern,168.699,4,boo,2.418241871
m22,maleFace,male,20,northern,168.699,4,boo,2.407685803
m22,maleFace,male,20,northern,168.699,5,boo,2.672171882
m22,maleFace,male,20,northern,168.699,5,boo,2.124354876
m22,maleFace,male,20,northern,168.699,5,boo,2.356222197
m22,maleFace,male,20,northern,168.699,6,boo,2.185393206
m22,maleFace,male,20,northern,168.699,6,boo,2.306323311
m22,maleFace,male,20,northern,168.699,6,boo,2.851952159
m22,maleFace,male,20,northern,168.699,7,boo,2.275129224
m22,maleFace,male,20,northern,168.699,7,boo,2.16121586
m22,maleFace,male,20,northern,168.699,7,boo,2.323751766
m22,maleFace,male,20,northern,168.699,8,boo,2.381152106
m22,maleFace,male,20,northern,168.699,8,boo,2.499610972
m22,maleFace,male,20,northern,168.699,8,boo,2.588429545
m22,maleFace,male,20,northern,168.699,9,boo,2.330795657
m22,maleFace,male,20,northern,168.699,9,boo,2.213251255
m22,maleFace,male,20,northern,168.699,9,boo,2.283007786
m22,maleFace,male,20,northern,168.699,10,boo,2.867688756
m22,maleFace,male,20,northern,168.699,10,boo,2.150864735
m22,maleFace,male,20,northern,168.699,10,boo,2.086497318
m22,maleFace,male,20,northern,168.699,11,boo,2.347518895
m22,maleFace,male,20,northern,168.699,11,boo,2.534259628
m22,maleFace,male,20,northern,168.699,11,boo,2.167017509
m23,maleFace,male,25,southern,50.133,1,bee,2.059114872
m23,maleFace,male,25,southern,50.133,1,bee,2.037081147
m23,maleFace,male,25,southern,50.133,1,bee,1.955458586
m23,maleFace,male,25,southern,50.133,2,bee,2.678474713
m23,maleFace,male,25,southern,50.133,2,bee,2.489901443
m23,maleFace,male,25,southern,50.133,2,bee,2.008741742
m23,maleFace,male,25,southern,50.133,3,bee,2.022418121
m23,maleFace,male,25,southern,50.133,3,boo,2.287214216
m23,maleFace,male,25,southern,50.133,3,boo,2.25420608
m23,maleFace,male,25,southern,50.133,4,boo,2.188264914
m23,maleFace,male,25,southern,50.133,4,boo,2.280847425
m23,maleFace,male,25,southern,50.133,4,boo,2.039589984
m23,maleFace,male,25,southern,50.133,5,boo,2.079569962
m23,maleFace,male,25,southern,50.133,5,boo,2.04027294
m23,maleFace,male,25,southern,50.133,5,boo,2.198613749
m23,maleFace,male,25,southern,50.133,6,boo,1.936989387
m23,maleFace,male,25,southern,50.133,6,boo,2.132388951
m23,maleFace,male,25,southern,50.133,6,boo,2.053661022
m23,maleFace,male,25,southern,50.133,7,boo,2.028602511
m23,maleFace,male,25,southern,50.133,7,boo,1.9205364
m23,maleFace,male,25,southern,50.133,7,boo,1.887221307
m23,maleFace,male,25,southern,50.133,8,boo,2.054832403
m23,maleFace,male,25,southern,50.133,8,boo,2.516454153
m23,maleFace,male,25,southern,50.133,8,boo,1.908162489
m23,maleFace,male,25,southern,50.133,9,boo,2.058915677
m23,maleFace,male,25,southern,50.133,9,boo,1.924431675
m23,maleFace,male,25,southern,50.133,9,boo,1.91618069
m23,maleFace,male,25,southern,50.133,10,boo,2.217651145
m23,maleFace,male,25,southern,50.133,10,boo,2.175130142
m23,maleFace,male,25,southern,50.133,10,boo,2.482034388
m23,maleFace,male,25,southern,50.133,11,boo,2.359897706
m23,maleFace,male,25,southern,50.133,11,boo,2.289152057
m23,maleFace,male,25,southern,50.133,11,boo,2.159268211
m24,femaleFace,male,22,northern,182.227,1,bee,2.359227345
m24,femaleFace,male,22,northern,182.227,1,bee,3.00328276
m24,femaleFace,male,22,northern,182.227,1,boo,5.080400798
m24,femaleFace,male,22,northern,182.227,2,bee,9.990739043
m24,femaleFace,male,22,northern,182.227,2,boo,2.866041277
m24,femaleFace,male,22,northern,182.227,2,boo,2.343832381
m24,femaleFace,male,22,northern,182.227,3,bee,4.080504361
m24,femaleFace,male,22,northern,182.227,3,boo,2.733930826
m24,femaleFace,male,22,northern,182.227,3,boo,2.045591972
m24,femaleFace,male,22,northern,182.227,4,bee,2.371547142
m24,femaleFace,male,22,northern,182.227,4,boo,3.135751016
m24,femaleFace,male,22,northern,182.227,4,boo,1.858194281
m24,femaleFace,male,22,northern,182.227,5,boo,2.966251062
m24,femaleFace,male,22,northern,182.227,5,boo,2.638288076
m24,femaleFace,male,22,northern,182.227,5,boo,2.521427042
m24,femaleFace,male,22,northern,182.227,6,boo,2.54512104
m24,femaleFace,male,22,northern,182.227,6,boo,2.034840548
m24,femaleFace,male,22,northern,182.227,6,boo,1.850216199
m24,femaleFace,male,22,northern,182.227,7,boo,1.899413283
m24,femaleFace,male,22,northern,182.227,7,boo,2.058779459
m24,femaleFace,male,22,northern,182.227,7,boo,1.978552199
m24,femaleFace,male,22,northern,182.227,8,boo,2.352354868
m24,femaleFace,male,22,northern,182.227,8,boo,1.871420954
m24,femaleFace,male,22,northern,182.227,8,boo,2.061349874
m24,femaleFace,male,22,northern,182.227,9,boo,2.182612334
m24,femaleFace,male,22,northern,182.227,9,boo,1.857300934
m24,femaleFace,male,22,northern,182.227,9,boo,1.856544738
m24,femaleFace,male,22,northern,182.227,10,boo,2.354389275
m24,femaleFace,male,22,northern,182.227,10,boo,6.806214992
m24,femaleFace,male,22,northern,182.227,10,boo,1.804788902
m24,femaleFace,male,22,northern,182.227,11,boo,3.375334655
m24,femaleFace,male,22,northern,182.227,11,boo,2.39459877
m24,femaleFace,male,22,northern,182.227,11,boo,2.544650808
m25,femaleFace,male,19,southern,110.327,1,bee,1.972877907
m25,femaleFace,male,19,southern,110.327,1,bee,1.940127906
m25,femaleFace,male,19,southern,110.327,1,bee,1.859336827
m25,femaleFace,male,19,southern,110.327,2,bee,1.975709122
m25,femaleFace,male,19,southern,110.327,2,bee,1.897341998
m25,femaleFace,male,19,southern,110.327,2,bee,1.847318743
m25,femaleFace,male,19,southern,110.327,3,bee,2.181798589
m25,femaleFace,male,19,southern,110.327,3,bee,1.893828755
m25,femaleFace,male,19,southern,110.327,3,boo,2.507218454
m25,femaleFace,male,19,southern,110.327,4,bee,2.1772651
m25,femaleFace,male,19,southern,110.327,4,boo,1.893456018
m25,femaleFace,male,19,southern,110.327,4,boo,1.86500672
m25,femaleFace,male,19,southern,110.327,5,boo,1.994295119
m25,femaleFace,male,19,southern,110.327,5,boo,2.039353369
m25,femaleFace,male,19,southern,110.327,5,boo,1.900095307
m25,femaleFace,male,19,southern,110.327,6,boo,2.123393184
m25,femaleFace,male,19,southern,110.327,6,boo,1.804888312
m25,femaleFace,male,19,southern,110.327,6,boo,1.84642772
m25,femaleFace,male,19,southern,110.327,7,boo,2.100993048
m25,femaleFace,male,19,southern,110.327,7,boo,1.90043119
m25,femaleFace,male,19,southern,110.327,7,boo,1.839576172
m25,femaleFace,male,19,southern,110.327,8,boo,1.908143439
m25,femaleFace,male,19,southern,110.327,8,boo,1.854592012
m25,femaleFace,male,19,southern,110.327,8,boo,1.80935509
m25,femaleFace,male,19,southern,110.327,9,boo,1.881339035
m25,femaleFace,male,19,southern,110.327,9,boo,1.954802265
m25,femaleFace,male,19,southern,110.327,9,boo,1.866173914
m25,femaleFace,male,19,southern,110.327,10,boo,2.301249812
m25,femaleFace,male,19,southern,110.327,10,boo,2.261182225
m25,femaleFace,male,19,southern,110.327,10,boo,1.926415945
m25,femaleFace,male,19,southern,110.327,11,boo,1.973830509
m25,femaleFace,male,19,southern,110.327,11,boo,1.966676665
m25,femaleFace,male,19,southern,110.327,11,boo,1.960646164
m26,femaleFace,male,20,midlands,135.669,1,bee,3.61774769
m26,femaleFace,male,20,midlands,135.669,1,bee,4.268438935
m26,femaleFace,male,20,midlands,135.669,1,boo,3.841418936
m26,femaleFace,male,20,midlands,135.669,2,bee,3.166872493
m26,femaleFace,male,20,midlands,135.669,2,boo,4.7648122
m26,femaleFace,male,20,midlands,135.669,2,boo,3.669238776
m26,femaleFace,male,20,midlands,135.669,3,boo,2.900876654
m26,femaleFace,male,20,midlands,135.669,3,boo,2.68270047
m26,femaleFace,male,20,midlands,135.669,3,boo,2.711345183
m26,femaleFace,male,20,midlands,135.669,4,boo,3.423412137
m26,femaleFace,male,20,midlands,135.669,4,boo,2.595331068
m26,femaleFace,male,20,midlands,135.669,4,boo,2.893583786
m26,femaleFace,male,20,midlands,135.669,5,boo,2.546679389
m26,femaleFace,male,20,midlands,135.669,5,boo,2.817914028
m26,femaleFace,male,20,midlands,135.669,5,boo,2.617932106
m26,femaleFace,male,20,midlands,135.669,6,boo,2.501335277
m26,femaleFace,male,20,midlands,135.669,6,boo,2.667958129
m26,femaleFace,male,20,midlands,135.669,6,boo,2.729850666
m26,femaleFace,male,20,midlands,135.669,7,boo,3.030965306
m26,femaleFace,male,20,midlands,135.669,7,boo,3.247937655
m26,femaleFace,male,20,midlands,135.669,7,boo,2.509387991
m26,femaleFace,male,20,midlands,135.669,8,boo,2.688189573
m26,femaleFace,male,20,midlands,135.669,8,boo,2.788584296
m26,femaleFace,male,20,midlands,135.669,8,boo,2.663584461
m26,femaleFace,male,20,midlands,135.669,9,boo,3.017246357
m26,femaleFace,male,20,midlands,135.669,9,boo,3.083604273
m26,femaleFace,male,20,midlands,135.669,9,boo,2.551004388
m26,femaleFace,male,20,midlands,135.669,10,boo,2.458901756
m26,femaleFace,male,20,midlands,135.669,10,boo,2.898020692
m26,femaleFace,male,20,midlands,135.669,10,boo,2.815089851
m26,femaleFace,male,20,midlands,135.669,11,boo,3.752955951
m26,femaleFace,male,20,midlands,135.669,11,boo,2.811107859
m26,femaleFace,male,20,midlands,135.669,11,boo,2.879213918
